"","accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","2","HITS_comp_1","HITS_comp_2","HITS_comp_3","HITS_comp_4","HITS_comp_5","HITS_comp_6","HITS_comp_7","HITS_comp_8","Hit_AvgRT_comp_1","Hit_AvgRT_comp_2","Hit_AvgRT_comp_3","Hit_AvgRT_comp_4","Hit_AvgRT_comp_5","Hit_AvgRT_comp_6","Hit_AvgRT_comp_7","Hit_AvgRT_comp_8","Hit_SDRT_comp_1","Hit_SDRT_comp_2","Hit_SDRT_comp_3","Hit_SDRT_comp_4","Hit_SDRT_comp_5","Hit_SDRT_comp_6","Hit_SDRT_comp_7","Hit_SDRT_comp_8","complexityTrialCount_1","complexityTrialCount_2","complexityTrialCount_3","complexityTrialCount_4","complexityTrialCount_5","complexityTrialCount_6","complexityTrialCount_7","complexityTrialCount_8","Complexity_Hits_1","Complexity_Hits_2","Complexity_Hits_3","Complexity_Hits_4","Complexity_Hits_5","Complexity_Hits_6","Complexity_Hits_7","Complexity_Hits_8","Accuracy_Pct_comp_1","Accuracy_Pct_comp_2","Accuracy_Pct_comp_3","Accuracy_Pct_comp_4","Accuracy_Pct_comp_5","Accuracy_Pct_comp_6","Accuracy_Pct_comp_7","Accuracy_Pct_comp_8","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","avgRT_afterWrong_NA","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user"
"27","ATHF18","16797",0,"SpaceCakesLevel 2-2-0",16,1229,27,"2799",906,1.53322650518764,1.01650675791881,42,1.08156551666667,1.02276655144755,281,1.64084205476868,1.55687619100819,10,7,1,2,250,266,55,335,NA,NA,NA,NA,1.2781880876,1.44600294548872,1.27503935090909,1.83520072835821,NA,NA,NA,NA,0.929936422597086,0.978301626758675,0.771293052603344,1.06880787761437,NA,NA,NA,NA,331,330,90,478,NA,NA,NA,NA,250,266,55,335,NA,NA,NA,NA,0.755287009063444,0.806060606060606,0.611111111111111,0.700836820083682,NA,NA,NA,NA,170,2,108,1,1.62763933941176,0.32552745,1.6028402712963,NA,280,0.607142857142857,1,74,0.74,0.23,1.38219225457813
"28","ATHF18","16800",0,"SpaceCakesLevel 2-2-1",39,1490,22,"4589",1108,1.23757839287004,0.844113502741577,35,0.568562891428571,0.554381510676634,347,1.08087659097983,1.1329638678621,9,4,0,2,224,488,19,377,NA,NA,NA,NA,1.21647298616071,1.25989145963115,0.807994731578947,1.24288588381963,NA,NA,NA,NA,0.802664008173936,0.727358775803208,0.252569061076236,1.0085278977732,NA,NA,NA,NA,250,591,30,619,NA,NA,NA,NA,224,488,19,377,NA,NA,NA,NA,0.896,0.825719120135364,0.633333333333333,0.609046849757674,NA,NA,NA,NA,201,2,143,1,1.18556939099502,0.5089001,0.838041420909091,NA,346,0.580924855491329,3,74,0.74,0.23,1.38219225457813
"29","ATHF18","16803",0,"SpaceCakesLevel 3-0-0",40,2274,23,"6023",2006,1.40369386095713,0.932762829308074,5,0.457957,0.576803416572752,263,1.34366604068441,1.10601284841335,16,14,1,2,240,531,619,468,148,NA,NA,NA,1.33657784541667,1.61157977608286,0.992044055541195,1.59315144893162,1.88927157162162,NA,NA,NA,1.18312071234457,1.13652187076451,0.613509041038848,0.655186086550406,0.871347349480491,NA,NA,NA,267,579,769,499,160,NA,NA,NA,240,531,619,468,148,NA,NA,NA,0.898876404494382,0.917098445595855,0.804941482444733,0.937875751503006,0.925,NA,NA,NA,163,NA,99,1,1.50198333067485,NA,1.22291683616162,NA,262,0.622137404580153,2,88,0.88,0.12,2.34997358413218
"30","ATHF18","16806",0.017,"SpaceCakesLevel 2-3-0",60,1069,15,"3786",883,1.06348742366931,0.580801009021027,1,0,NA,185,1.01444534918919,0.627618062574836,12,9,1,2,139,257,188,299,NA,NA,NA,NA,0.85863078057554,0.934077215564202,0.773970245744681,1.45199152508361,NA,NA,NA,NA,0.390475968820235,0.404411647481992,0.464381372385159,0.643145585788565,NA,NA,NA,NA,149,270,270,380,NA,NA,NA,NA,139,257,188,299,NA,NA,NA,NA,0.932885906040268,0.951851851851852,0.696296296296296,0.786842105263158,NA,NA,NA,NA,128,1,56,NA,1.2224486125,0,0.994200114285714,NA,185,0.691891891891892,6,83,0.83,0.17,1.90833050629239
"31","ATHF18","16809",0.04998,"SpaceCakesLevel 2-4-0",80,1274,23,"2810",1019,1.2927690329735,0.676589758324489,0,NA,NA,255,1.18523145215686,0.685854433670992,13,8,1,2,113,304,170,373,59,NA,NA,NA,0.964867989380531,1.17734604967105,0.929328534705882,1.61227182520107,1.54279866101695,NA,NA,NA,0.489034630960403,0.562900899786475,0.377077376360811,0.765484436389053,0.598727428982364,NA,NA,NA,120,354,220,500,80,NA,NA,NA,113,304,170,373,59,NA,NA,NA,0.941666666666667,0.858757062146893,0.772727272727273,0.746,0.7375,NA,NA,NA,179,NA,75,1,1.42263389162011,NA,0.924601018666667,NA,254,0.704724409448819,6,80,0.8,0.2,1.68324246714583
"32","ATHF18","16812",0,"SpaceCakesLevel 3-0-7",40,3435,44,"7517",2574,1.02109480565268,0.596471706572705,13,1.16898463076923,0.96086517177456,848,0.919361171356132,0.780143834318081,16,10,1,2,331,975,312,625,331,NA,NA,NA,1.04582464350453,0.970622332307692,0.955960929166667,1.055593484192,1.14129172577039,NA,NA,NA,0.493175425284375,0.51543090315617,0.45531259948387,0.643806289653704,0.859429979309621,NA,NA,NA,390,1199,398,900,548,NA,NA,NA,331,975,312,625,331,NA,NA,NA,0.848717948717949,0.813177648040033,0.78391959798995,0.694444444444444,0.604014598540146,NA,NA,NA,521,NA,326,1,0.976395064357006,NA,0.814274401319018,NA,847,0.615112160566706,1,75,0.75,0.25,1.34897950039216
"33","ATHF18","16815",0.01684,"SpaceCakesLevel 2-0-4",40,1488,23,"3269",1166,1.08927905265866,0.704921208574924,33,1.01075983030303,0.593777710430009,289,1.1273736,0.890993500954111,11,6,1,2,252,462,294,158,NA,NA,NA,NA,0.993743061111111,1.11219148051948,1.0017465122449,1.33753281898734,NA,NA,NA,NA,0.66110386750841,0.603153179941782,0.497451927185044,1.16874397470083,NA,NA,NA,NA,300,559,369,260,NA,NA,NA,NA,252,462,294,158,NA,NA,NA,NA,0.84,0.826475849731664,0.796747967479675,0.607692307692308,NA,NA,NA,NA,194,1,94,NA,1.29932185773196,1.382915,1.17025859361702,NA,289,0.671280276816609,3,78,0.78,0.19,1.65008950923991
"34","ATHF18","16818",0,"SpaceCakesLevel 3-3-0",30,2640,32,"5762",2328,1.34069862981529,0.732623917880105,0,NA,NA,312,1.57445644551282,0.826858963408209,19,15,1,2,198,522,445,956,207,NA,NA,NA,0.95922247020202,1.1300168059387,1.16823165123595,1.56164350775105,1.5872333826087,NA,NA,NA,0.547014584453286,0.653753214652893,0.624834428095884,0.771476599114763,0.700764620676451,NA,NA,NA,210,570,490,1140,230,NA,NA,NA,198,522,445,956,207,NA,NA,NA,0.942857142857143,0.91578947368421,0.908163265306122,0.83859649122807,0.9,NA,NA,NA,247,NA,65,NA,1.95904314291498,NA,1.91298016,NA,312,0.791666666666667,1,88,0.88,0.12,2.34997358413218
"35","ATHF18","16821",0,"SpaceCakesLevel 2-0-6",40,1241,21,"3455",859,0.986571130756694,0.754230604205467,68,0.647851448529412,0.595851408796596,314,0.971873185636943,0.952406148383715,7,1,0,2,283,386,44,146,NA,NA,NA,NA,1.01332745971731,1.07074757227979,0.914957984090909,0.733741205616438,NA,NA,NA,NA,0.67454267946108,0.593028368873877,1.1166471198827,1.04473164043961,NA,NA,NA,NA,351,480,90,320,NA,NA,NA,NA,283,386,44,146,NA,NA,NA,NA,0.806267806267806,0.804166666666667,0.488888888888889,0.45625,NA,NA,NA,NA,180,4,128,2,1.07848078888889,0.54644005,0.88430133578125,NA,312,0.576923076923077,3,69,0.69,0.25,1.17034009754353
"36","ATHF18","16824",0,"SpaceCakesLevel 3-0-5",36,1905,28,"4838",1523,1.40235493618516,0.857748343309228,53,0.882691433962264,1.14515643440893,329,1.34959125197568,1.22411010985113,16,11,1,2,180,360,258,654,71,NA,NA,NA,1.30458409,1.54988092333333,1.06903391434109,1.43786698640673,1.78631746760563,NA,NA,NA,0.851763318195843,0.985124269211354,0.362249328027596,0.881135873952956,0.856026049733249,NA,NA,NA,210,420,320,875,80,NA,NA,NA,180,360,258,654,71,NA,NA,NA,0.857142857142857,0.857142857142857,0.80625,0.747428571428571,0.8875,NA,NA,NA,227,6,96,NA,1.51593984189427,0.620030833333333,1.14365421041667,NA,329,0.689969604863222,2,80,0.8,0.17,1.79578648671911
"37","ATHF18","16827",0,"SpaceCakesLevel 2-0-13",40,2395,37,"5247",1631,1.66868676909871,1.1337443350236,192,1.441577221875,1.49792305451559,572,1.8138420873951,1.30019817476788,7,5,1,2,555,753,24,299,NA,NA,NA,NA,1.59085335711712,1.59968396545817,1.0461349875,2.0369071622408,NA,NA,NA,NA,1.17711225042232,0.94764648290057,0.524048066111143,1.40602393095943,NA,NA,NA,NA,815,990,30,560,NA,NA,NA,NA,555,753,24,299,NA,NA,NA,NA,0.680981595092024,0.760606060606061,0.8,0.533928571428571,NA,NA,NA,NA,338,25,208,1,1.851776195,1.607533792,1.79933776394231,NA,571,0.591943957968476,2,68,0.68,0.24,1.1740013619546
"38","ATHF18","16830",0,"SpaceCakesLevel 2-1-4",40,1545,23,"3194",1245,1.10208051134137,0.850919039976159,17,1.39289317647059,1.58902930039369,283,1.17848149780919,1.79695733161846,12,9,1,2,238,425,351,231,NA,NA,NA,NA,0.835490149159664,1.152395736,0.8275713197151,1.70128943766234,NA,NA,NA,NA,0.444229700538194,0.69844506093597,0.507939605265007,1.36643752049282,NA,NA,NA,NA,266,469,430,380,NA,NA,NA,NA,238,425,351,231,NA,NA,NA,NA,0.894736842105263,0.906183368869936,0.816279069767442,0.607894736842105,NA,NA,NA,NA,175,2,105,1,1.19217519028571,0,1.03233235619048,NA,282,0.620567375886525,3,81,0.81,0.18,1.79326138289404
"39","ATHF18","16833",0,"SpaceCakesLevel 4-0-0",40,2132,33,"5003",1640,1.86790988865854,1.02539624688196,7,1.235018,0.923309696730373,485,2.11467538350515,1.29942462329381,21,18,1,2,226,264,282,500,276,92,NA,NA,1.63212280265487,1.70174380606061,1.41412039822695,1.980451974,2.27279698152174,2.48861079347826,NA,NA,1.14348998614395,0.767898380617442,0.658618319487248,1.00808469878274,1.10261935876166,1.26553101327615,NA,NA,388,355,310,639,320,120,NA,NA,226,264,282,500,276,92,NA,NA,0.582474226804124,0.743661971830986,0.909677419354839,0.782472613458529,0.8625,0.766666666666667,NA,NA,225,NA,260,NA,2.15035480177778,NA,2.11094858346154,NA,485,0.463917525773196,2,77,0.77,0.23,1.47769369837043
"40","ATHF18","16836",0.016125,"SpaceCakesLevel 4-3-0",19,2940,41,"6422",2571,1.10839507612213,0.556224466034033,2,2.17519505,1.75440256409126,367,1.22316697057221,0.646485944267235,24,18,1,2,200,499,760,596,222,294,NA,NA,0.8245852235,0.945058286773547,0.873820545144737,1.23082138489933,1.61646759234234,1.55324369285714,NA,NA,0.306270191913061,0.488434745435473,0.3103425793306,0.509308995547524,0.639224774658305,0.701637939725946,NA,NA,210,545,873,693,260,359,NA,NA,200,499,760,596,222,294,NA,NA,0.952380952380952,0.915596330275229,0.870561282932417,0.86002886002886,0.853846153846154,0.818941504178273,NA,NA,283,NA,81,3,1.39058240848057,NA,1.35210766419753,NA,364,0.777472527472527,1,87,0.87,0.12,2.30137792110489
"41","ATHF18","16839",0.35118,"SpaceCakesLevel 2-4-0",57,1648,20,"4093",1313,1.90460330548363,1.33889923711288,23,4.35356086956522,1.53288044448234,312,1.95178933301282,1.28277480475369,11,8,1,2,244,583,98,343,45,NA,NA,NA,1.25597553688525,1.31489651698113,1.29449927244898,3.46742436734694,2.47808784444444,NA,NA,NA,0.806079206625782,0.728423246817006,0.780207185484347,1.30499018278364,1.05920187507636,NA,NA,NA,270,712,150,459,57,NA,NA,NA,244,583,98,343,45,NA,NA,NA,0.903703703703704,0.818820224719101,0.653333333333333,0.747276688453159,0.789473684210526,NA,NA,NA,206,4,101,1,2.40636824417476,3.59819725,1.72066824950495,NA,311,0.662379421221865,3,80,0.8,0.19,1.71951752862414
"42","ATHF18","16842",0,"SpaceCakesLevel 2-4-1",11,1519,26,"3811",1119,1.17278278818588,0.831067432395254,45,1.56759833555556,1.43722840865989,355,1.01587781261972,0.943595732138248,15,13,1,2,103,261,256,451,48,NA,NA,NA,0.938328709708738,1.1902131505364,0.829231889453125,1.38457720086475,1.42339102708333,NA,NA,NA,0.461703207901557,0.94140521140387,0.542602324559428,0.741458918268739,1.71560846190239,NA,NA,NA,120,330,359,619,91,NA,NA,NA,103,261,256,451,48,NA,NA,NA,0.858333333333333,0.790909090909091,0.713091922005571,0.72859450726979,0.527472527472527,NA,NA,NA,222,6,126,1,1.17766751801802,0.631156683333333,0.940479995952381,NA,354,0.627118644067797,1,74,0.74,0.23,1.38219225457813
"43","ATM1F18","16921",0,"SpaceCakesLevel 2-4-0",99,1126,16,"3371",821,1.23680679415347,0.71845989688472,53,0.689413105660377,0.459943694311932,252,1.0140343925,0.774209942283782,10,9,1,2,55,110,NA,587,69,NA,NA,NA,1.32057438545455,1.11513174363636,NA,1.22772720511073,1.44125254492754,NA,NA,NA,0.814586353522044,0.523205378132762,NA,0.68619076851102,1.06226715266754,NA,NA,NA,60,130,NA,837,99,NA,NA,NA,55,110,NA,587,69,NA,NA,NA,0.916666666666667,0.846153846153846,NA,0.70131421744325,0.696969696969697,NA,NA,NA,171,3,78,NA,1.20169572748538,0.878681633333333,0.949126985897436,NA,252,0.678571428571429,9,73,0.73,0.22,1.38500620520531
"44","ATM1F18","16924",0.01277,"SpaceCakesLevel 2-3-1",20,741,13,"1495",618,1.40781025532362,0.696263822550183,3,1.01232496666667,0.127719773970217,120,1.46697033583333,0.856718425498765,11,8,1,2,57,108,28,425,NA,NA,NA,NA,1.12532306491228,1.29307021759259,0.897225185714286,1.5084927868,NA,NA,NA,NA,0.541154134795399,0.750784977394235,0.31845844469913,0.690368235043633,NA,NA,NA,NA,60,120,37,524,NA,NA,NA,NA,57,108,28,425,NA,NA,NA,NA,0.95,0.9,0.756756756756757,0.811068702290076,NA,NA,NA,NA,91,NA,28,1,1.73780258021978,NA,1.66373131785714,NA,119,0.764705882352941,3,83,0.83,0.16,1.94862313635595
"45","ATM1F18","16927",0,"SpaceCakesLevel 2-2-2",46,1042,15,"2434",674,1.45113738381306,1.08158582746791,99,0.750190305050505,0.826181614841501,269,1.14247299111524,1.49275027823441,6,3,0,2,80,90,NA,504,NA,NA,NA,NA,1.1501799675,0.966344461111111,NA,1.58547856704365,NA,NA,NA,NA,0.535448741259337,0.499900233820994,NA,1.18381158262519,NA,NA,NA,NA,90,109,NA,843,NA,NA,NA,NA,80,90,NA,504,NA,NA,NA,NA,0.888888888888889,0.825688073394495,NA,0.597864768683274,NA,NA,NA,NA,149,5,114,1,1.22021061409396,0.38204802,1.04759391236842,NA,268,0.555970149253731,4,65,0.65,0.26,1.02866587180048
"46","ATM1F18","16930",0.017,"SpaceCakesLevel 3-2-0",30,1286,19,"3707",1113,1.32715599694519,0.635152189761752,1,0,NA,172,1.54850664476744,0.859623285447885,16,15,1,2,183,238,212,323,157,NA,NA,NA,1.00685238688525,1.24589813067227,1.01781077924528,1.67818149256966,1.51922532101911,NA,NA,NA,0.493487314326997,0.625249406417938,0.418029514260832,0.6524208337643,0.574397611524657,NA,NA,NA,190,267,250,389,190,NA,NA,NA,183,238,212,323,157,NA,NA,NA,0.963157894736842,0.891385767790262,0.848,0.830334190231362,0.826315789473684,NA,NA,NA,125,NA,46,1,1.6955572392,NA,1.69217681304348,NA,171,0.730994152046784,2,87,0.87,0.13,2.2527822580776
"47","ATM1F18","16933",0.1997,"SpaceCakesLevel 3-3-0",49,1940,30,"5005",1583,1.17568869172457,0.558386648215987,4,1.29305375,0.402981050885667,353,1.13949524957507,0.722909146548856,17,13,1,2,165,274,174,619,351,NA,NA,NA,0.959674559393939,1.21233652189781,0.802336800574713,1.26170076171244,1.28202084017094,NA,NA,NA,0.533657306057683,0.685016741106061,0.265433420999835,0.514724975978196,0.538936329896338,NA,NA,NA,180,314,220,799,427,NA,NA,NA,165,274,174,619,351,NA,NA,NA,0.916666666666667,0.872611464968153,0.790909090909091,0.774718397997497,0.822014051522248,NA,NA,NA,258,1,93,1,1.32736800968992,1.151175,1.23724304946237,NA,352,0.732954545454545,3,82,0.82,0.18,1.83073017568563
"48","ATM1F18","16936",0.1169,"SpaceCakesLevel 3-2-0",30,1100,17,"3733",882,1.38830724387755,0.641662806040393,17,1.07898823529412,0.342420833701662,201,1.38721298960199,0.888532455971257,15,10,1,2,57,108,29,462,226,NA,NA,NA,0.975258703508772,1.23732178703704,0.815306737931034,1.38422423225108,1.64650884646018,NA,NA,NA,0.372898204037988,0.630593351599277,0.436104555882758,0.579073079080477,0.717113012809026,NA,NA,NA,60,120,31,619,270,NA,NA,NA,57,108,29,462,226,NA,NA,NA,0.95,0.9,0.935483870967742,0.746365105008078,0.837037037037037,NA,NA,NA,146,NA,51,4,1.52812410136986,NA,1.76437169431373,NA,197,0.741116751269036,3,80,0.8,0.18,1.75698632141573
"49","ATM1F18","16939",0.149615,"SpaceCakesLevel 2-3-0",40,539,14,"1366",412,1.45394505461165,0.696857698029942,0,NA,NA,127,1.61456531811024,1.06223056713654,8,8,1,2,74,83,NA,255,NA,NA,NA,NA,1.39924469459459,1.58579030361446,NA,1.42690454862745,NA,NA,NA,NA,0.639545340071005,1.14592376030951,NA,0.486832072176389,NA,NA,NA,NA,90,110,NA,339,NA,NA,NA,NA,74,83,NA,255,NA,NA,NA,NA,0.822222222222222,0.754545454545455,NA,0.752212389380531,NA,NA,NA,NA,80,NA,47,NA,1.618270735,NA,1.88515113191489,NA,127,0.62992125984252,7,76,0.76,0.24,1.41260512568018
"50","ATM1F18","16945",0,"SpaceCakesLevel 2-1-14",3,2296,42,"4755",1424,1.57981459576545,1.36784177803283,223,1.68304103318386,1.6521814660154,649,1.47859988885978,1.52785764040459,8,5,1,2,122,287,82,933,NA,NA,NA,NA,1.41848467622951,1.46384298780488,0.864565186585366,1.69944648560557,NA,NA,NA,NA,1.05533068218372,0.806197462631827,0.332141450120269,1.56081967095256,NA,NA,NA,NA,138,360,112,1686,NA,NA,NA,NA,122,287,82,933,NA,NA,NA,NA,0.884057971014493,0.797222222222222,0.732142857142857,0.55338078291815,NA,NA,NA,NA,393,19,236,1,1.60395819791349,1.65744026842105,1.40120216355932,NA,648,0.606481481481482,0,62,0.62,0.28,0.888322295370614
"51","ATM1F18","16948",0,"SpaceCakesLevel 3-2-0",50,1527,19,"3712",1415,1.33258163491166,0.819432497125346,0,NA,NA,112,2.14680959553571,1.35771455544329,18,17,1,2,282,295,264,383,191,NA,NA,NA,0.921993334751773,1.00093932813559,0.918140680681818,1.99568805613577,1.69416819895288,NA,NA,NA,0.458172908581242,0.549215423489054,0.356239071059943,0.965083859959091,0.703037190057879,NA,NA,NA,290,303,280,446,208,NA,NA,NA,282,295,264,383,191,NA,NA,NA,0.972413793103448,0.973597359735974,0.942857142857143,0.858744394618834,0.918269230769231,NA,NA,NA,89,NA,22,1,2.10389930674157,NA,3.21880214090909,NA,111,0.801801801801802,3,93,0.93,0.07,2.95158205635834
"52","ATM1F18","16951",0.016985,"SpaceCakesLevel 2-3-1",37,1250,18,"3647",977,1.34173126110542,0.726930806663142,11,1.41715877272727,1.16334905139006,262,1.16325163175573,0.773404130015684,10,7,1,2,228,193,42,514,NA,NA,NA,NA,1.07657576008772,1.35317460466321,0.886662023809524,1.49223670252918,NA,NA,NA,NA,0.671809127275881,0.59326818554208,0.458401110909033,0.765617831756599,NA,NA,NA,NA,280,240,60,670,NA,NA,NA,NA,228,193,42,514,NA,NA,NA,NA,0.814285714285714,0.804166666666667,0.7,0.767164179104478,NA,NA,NA,NA,182,1,78,1,1.38715648571429,2.935999,1.03792908089744,NA,261,0.697318007662835,3,78,0.78,0.21,1.57861446120693
"53","ATM1F18","16954",0,"SpaceCakesLevel 3-0-1",40,717,15,"1762",588,1.43006212447279,0.729715141269175,24,0.2154789625,0.509130003441257,105,1.244229678,1.04700355857581,14,11,1,2,60,114,88,264,62,NA,NA,NA,1.12449354,1.1813513754386,1.04610539090909,1.73461737386364,1.43123546596774,NA,NA,NA,0.547672468292438,0.529627677671508,0.41893922676968,0.813082843957583,0.626208116476275,NA,NA,NA,60,120,99,338,100,NA,NA,NA,60,114,88,264,62,NA,NA,NA,1,0.95,0.888888888888889,0.781065088757396,0.62,NA,NA,NA,67,2,36,NA,1.54966077910448,1.5094275,0.957974688888889,NA,105,0.638095238095238,6,82,0.82,0.15,1.9517984773366
"54","ATM1F18","16957",0.316565,"SpaceCakesLevel 3-2-0",70,1076,17,"3420",976,1.67725827438525,0.801315760641243,0,NA,NA,100,2.025158047,0.983103420261026,16,11,1,2,106,115,88,390,277,NA,NA,NA,1.15472528301887,1.27635902,1.38253110454545,1.9107715025641,1.80851366534296,NA,NA,NA,0.564307449734932,0.533581678607301,0.71598176682443,0.8173943051049,0.795254872013685,NA,NA,NA,110,120,100,438,308,NA,NA,NA,106,115,88,390,277,NA,NA,NA,0.963636363636364,0.958333333333333,0.88,0.89041095890411,0.899350649350649,NA,NA,NA,86,NA,13,1,2.50411673372093,NA,2.48973161538462,NA,99,0.868686868686869,7,91,0.91,0.09,2.68151006738043
"55","ATM1F18","16960",0.6342001,"SpaceCakesLevel 2-2-0",6,161,5,"294",124,2.23174821048387,1.10044889779756,3,1.60753366666667,0.533841493704202,34,2.1239528,1.02167225640667,3,2,1,2,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,2.23174821048387,NA,NA,NA,NA,NA,NA,NA,1.10044889779756,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,0.770186335403727,NA,NA,NA,NA,20,NA,13,1,2.2010598,NA,1.96539230769231,NA,33,0.606060606060606,4,77,0.77,0.21,1.54526809620345
"56","ATM1F18","16983",0,"SpaceCakesLevel 2-2-4",2,1958,30,"4307",1184,1.15339189477196,1.11948668618531,69,0.939985786956522,1.37417072691232,705,1.0415962084539,1.28126616527896,7,4,1,2,306,319,NA,559,NA,NA,NA,NA,0.887115293235294,0.754797361724138,NA,1.52661603808587,NA,NA,NA,NA,0.769806199497354,0.762439782646538,NA,1.31625408581416,NA,NA,NA,NA,457,524,NA,977,NA,NA,NA,NA,306,319,NA,559,NA,NA,NA,NA,0.669584245076586,0.608778625954199,NA,0.572159672466735,NA,NA,NA,NA,393,4,306,2,1.03439084656489,1.05107975,0.925227503888889,NA,703,0.559032716927454,0,60,0.6,0.36,0.611805896386993
